customer_city,customer_id,lat_x,lon_x,zip_code_prefix_x,customer,seller_id,order_id,delivery_speed,seller_city,lat_y,lon_y,zip_code_prefix_y,seller,seller_location,customer_location
maragogipe,0416120de33b5eef3e7d237ac83b45ac,-12.784700442824674,-38.91606545767592,44420,75575,7aa4334be125fcdd2ba64b3180029f14,a16facd0f8328e8955662168a0931ffe,26.0,laranjal paulista,-23.049655735476893,-47.83730315679704,18500.0,269.0,POINT (-47.83730315679704 -23.049655735476893),POINT (-38.91606545767592 -12.784700442824674)
maravilhas,1cd42cdd99a937e2fa316e8588ee5044,-19.515363428530826,-44.676926822142136,35666,42115,a1043bafd471dff536d0c462352beb48,8a022a9ef01a1c899cd33cff15aa43db,4.0,ilicinea,-20.940711526524826,-45.82719542395004,37175.0,2747.0,POINT (-45.82719542395004 -20.940711526524826),POINT (-44.676926822142136 -19.515363428530826)
marilac,b2d844119e557e4a04d7acff5870e62e,-18.5080353753734,-42.08231584738119,35115,56112,17a053fcb14bd219540cbde0df490be0,63154c299d1199262f60527437e156a5,5.0,mogi guacu,-22.364708033922323,-46.94064322343448,13843.0,1648.0,POINT (-46.94064322343448 -22.364708033922323),POINT (-42.08231584738119 -18.5080353753734)
marilac,b2d844119e557e4a04d7acff5870e62e,-18.5080353753734,-42.08231584738119,35115,56112,17a053fcb14bd219540cbde0df490be0,63154c299d1199262f60527437e156a5,5.0,mogi guacu,-22.364708033922323,-46.94064322343448,13843.0,1648.0,POINT (-46.94064322343448 -22.364708033922323),POINT (-42.08231584738119 -18.5080353753734)
marilac,b2d844119e557e4a04d7acff5870e62e,-18.5080353753734,-42.08231584738119,35115,56112,17a053fcb14bd219540cbde0df490be0,63154c299d1199262f60527437e156a5,5.0,mogi guacu,-22.364708033922323,-46.94064322343448,13843.0,1648.0,POINT (-46.94064322343448 -22.364708033922323),POINT (-42.08231584738119 -18.5080353753734)
marilac,b2d844119e557e4a04d7acff5870e62e,-18.5080353753734,-42.08231584738119,35115,56112,17a053fcb14bd219540cbde0df490be0,63154c299d1199262f60527437e156a5,5.0,mogi guacu,-22.364708033922323,-46.94064322343448,13843.0,1648.0,POINT (-46.94064322343448 -22.364708033922323),POINT (-42.08231584738119 -18.5080353753734)
marilac,b2d844119e557e4a04d7acff5870e62e,-18.5080353753734,-42.08231584738119,35115,56112,17a053fcb14bd219540cbde0df490be0,63154c299d1199262f60527437e156a5,5.0,mogi guacu,-22.364708033922323,-46.94064322343448,13843.0,1648.0,POINT (-46.94064322343448 -22.364708033922323),POINT (-42.08231584738119 -18.5080353753734)
marilac,b2d844119e557e4a04d7acff5870e62e,-18.5080353753734,-42.08231584738119,35115,56112,17a053fcb14bd219540cbde0df490be0,63154c299d1199262f60527437e156a5,5.0,mogi guacu,-22.364708033922323,-46.94064322343448,13843.0,1648.0,POINT (-46.94064322343448 -22.364708033922323),POINT (-42.08231584738119 -18.5080353753734)
marilac,b2d844119e557e4a04d7acff5870e62e,-18.5080353753734,-42.08231584738119,35115,56112,17a053fcb14bd219540cbde0df490be0,63154c299d1199262f60527437e156a5,5.0,mogi guacu,-22.364708033922323,-46.94064322343448,13843.0,1648.0,POINT (-46.94064322343448 -22.364708033922323),POINT (-42.08231584738119 -18.5080353753734)
marilac,b2d844119e557e4a04d7acff5870e62e,-18.5080353753734,-42.08231584738119,35115,56112,17a053fcb14bd219540cbde0df490be0,63154c299d1199262f60527437e156a5,5.0,mogi guacu,-22.364708033922323,-46.94064322343448,13843.0,1648.0,POINT (-46.94064322343448 -22.364708033922323),POINT (-42.08231584738119 -18.5080353753734)
marilia,0080e98d82eceee143dc006defe00687,-22.207110216789573,-49.947222007783644,17511,95185,f61c63d13f7cd800549d5acdd390ae72,87b8f9f472fb04cdbf53fb55a3591b5f,4.0,pilar do sul,-23.811799896344418,-47.723449977507144,18185.0,619.0,POINT (-47.723449977507144 -23.811799896344418),POINT (-49.947222007783644 -22.207110216789573)
marituba,1291eca2bf609f2a91eec6c581ef0643,-1.3670086228705063,-48.337795253873075,67200,7075,0ea22c1cfbdc755f86b9b54b39c16043,f55cb4fd8cb8b16824c2912514216b2b,32.0,sete lagoas,-19.458191844684535,-44.24378281508432,35700.0,2216.0,POINT (-44.24378281508432 -19.458191844684535),POINT (-48.337795253873075 -1.3670086228705063)
mata grande,3946163f3eb34032e2d75ff2b885fb98,-9.117166260497646,-37.74002473741975,57540,96954,9d5a9018aee56acb367ba9c3f05d1d6a,b1052e92ac8aabc3374c0a9bfdd33c41,7.0,aparecida de goiania,-16.766594550236395,-49.33975669572179,74930.0,3053.0,POINT (-49.33975669572179 -16.766594550236395),POINT (-37.74002473741975 -9.117166260497646)
mata grande,3946163f3eb34032e2d75ff2b885fb98,-9.117166260497646,-37.74002473741975,57540,96954,9d5a9018aee56acb367ba9c3f05d1d6a,b1052e92ac8aabc3374c0a9bfdd33c41,7.0,aparecida de goiania,-16.766594550236395,-49.33975669572179,74930.0,3053.0,POINT (-49.33975669572179 -16.766594550236395),POINT (-37.74002473741975 -9.117166260497646)
mata grande,3946163f3eb34032e2d75ff2b885fb98,-9.117166260497646,-37.74002473741975,57540,96954,9d5a9018aee56acb367ba9c3f05d1d6a,b1052e92ac8aabc3374c0a9bfdd33c41,7.0,aparecida de goiania,-16.766594550236395,-49.33975669572179,74930.0,3053.0,POINT (-49.33975669572179 -16.766594550236395),POINT (-37.74002473741975 -9.117166260497646)
mata grande,3946163f3eb34032e2d75ff2b885fb98,-9.117166260497646,-37.74002473741975,57540,96954,9d5a9018aee56acb367ba9c3f05d1d6a,b1052e92ac8aabc3374c0a9bfdd33c41,7.0,aparecida de goiania,-16.766594550236395,-49.33975669572179,74930.0,3053.0,POINT (-49.33975669572179 -16.766594550236395),POINT (-37.74002473741975 -9.117166260497646)
mata grande,3946163f3eb34032e2d75ff2b885fb98,-9.117166260497646,-37.74002473741975,57540,96954,9d5a9018aee56acb367ba9c3f05d1d6a,b1052e92ac8aabc3374c0a9bfdd33c41,7.0,aparecida de goiania,-16.766594550236395,-49.33975669572179,74930.0,3053.0,POINT (-49.33975669572179 -16.766594550236395),POINT (-37.74002473741975 -9.117166260497646)
mata grande,3946163f3eb34032e2d75ff2b885fb98,-9.117166260497646,-37.74002473741975,57540,96954,9d5a9018aee56acb367ba9c3f05d1d6a,b1052e92ac8aabc3374c0a9bfdd33c41,7.0,aparecida de goiania,-16.766594550236395,-49.33975669572179,74930.0,3053.0,POINT (-49.33975669572179 -16.766594550236395),POINT (-37.74002473741975 -9.117166260497646)
mata grande,3946163f3eb34032e2d75ff2b885fb98,-9.117166260497646,-37.74002473741975,57540,96954,9d5a9018aee56acb367ba9c3f05d1d6a,b1052e92ac8aabc3374c0a9bfdd33c41,7.0,aparecida de goiania,-16.766594550236395,-49.33975669572179,74930.0,3053.0,POINT (-49.33975669572179 -16.766594550236395),POINT (-37.74002473741975 -9.117166260497646)
mata grande,3946163f3eb34032e2d75ff2b885fb98,-9.117166260497646,-37.74002473741975,57540,96954,9d5a9018aee56acb367ba9c3f05d1d6a,b1052e92ac8aabc3374c0a9bfdd33c41,7.0,aparecida de goiania,-16.766594550236395,-49.33975669572179,74930.0,3053.0,POINT (-49.33975669572179 -16.766594550236395),POINT (-37.74002473741975 -9.117166260497646)
mata verde,27b058511237c877ea1780292c480848,-15.690736282848526,-40.73827011738193,39915,75479,a1043bafd471dff536d0c462352beb48,0c54d16446b830ff65da96eb16304fe8,14.0,ilicinea,-20.940711526524826,-45.82719542395004,37175.0,2747.0,POINT (-45.82719542395004 -20.940711526524826),POINT (-40.73827011738193 -15.690736282848526)
matupa,0352f19bde56346648596f642638c657,-10.167426945713617,-54.92011957297365,78525,4547,1f9ab4708f3056ede07124aad39a2554,64dcf61c577c7f454e0d2d968360efb6,10.0,tupa,-21.93584016874602,-50.51329887609122,17602.0,36.0,POINT (-50.51329887609122 -21.93584016874602),POINT (-54.92011957297365 -10.167426945713617)
medeiros neto,18f1bb6325d50619d5c13b7a25b869fd,-17.374893381956348,-40.22059862904516,45960,84773,23c38debaffe4a25a30fdbd9b586a13f,003423b755b562962a6225a8de40d12e,11.0,votorantim,-23.54044093336778,-47.45258707436162,18110.0,2676.0,POINT (-47.45258707436162 -23.54044093336778),POINT (-40.22059862904516 -17.374893381956348)
medicilandia,1c7a9b908094192a2dfae2819eef249d,-3.450959083651506,-52.89059023771312,68145,95612,7299e27ed73d2ad986de7f7c77d919fa,19135c945c554eebfd7576c733d5ebdd,35.0,araguari,-18.64630933305261,-48.195184868636545,38440.0,74.0,POINT (-48.195184868636545 -18.64630933305261),POINT (-52.89059023771312 -3.450959083651506)
meleiro,2f4d8102bda583f251263fd4c635d215,-28.835135619617848,-49.63217351481785,88920,15129,6a8b085f816a1f75f92dbac6eb545f8f,b1a8f9e83e8f8ebbd4393a2d846f9a8f,13.0,bebedouro,-20.924744757420648,-48.490740298476474,14709.0,1556.0,POINT (-48.490740298476474 -20.924744757420648),POINT (-49.63217351481785 -28.835135619617848)
mendes pimentel,571a9b575c4f7da10ac263410da3eb54,-18.659951357625353,-41.404304270337335,35270,36139,7139dc5186aa238b006e066d8fbab2e4,f01446f8957b17a489cea2b2b77c1e97,5.0,amparo,-22.707665769074094,-46.790073122334135,13901.0,2932.0,POINT (-46.790073122334135 -22.707665769074094),POINT (-41.404304270337335 -18.659951357625353)
milagres,01870df5434a15efdf52f02d895d3931,-10.092414607502132,-39.39807187923866,63250,80636,3d871de0142ce09b7081e2b9d1733cb1,299a5bd1c2d7b32f5108fe0e84661e5d,8.0,campo limpo paulista,-23.211861520675228,-46.76228778069986,13232.0,2346.0,POINT (-46.76228778069986 -23.211861520675228),POINT (-39.39807187923866 -10.092414607502132)
mimoso de goias,eb04e3326a06d50f227469eee29fdd3b,-15.058480568297375,-48.16143213393636,73730,9613,4869f7a5dfa277a7dca6462dcf3b52b2,b934d5a120aad44cdd919ef7252f9b0f,6.0,guariba,-21.36347334469748,-48.2295879769369,14840.0,2618.0,POINT (-48.2295879769369 -21.36347334469748),POINT (-48.16143213393636 -15.058480568297375)
minacu,207f4a72a8df4f0b8398a832479ba32e,-13.528913282817681,-48.21975891840878,76450,2889,2dee2ce60de9709b1a24083217181a1f,17547f11b8930d4e945f484ec24b1154,8.0,sinop,-11.834704656670672,-55.5081454221622,78552.0,1064.0,POINT (-55.5081454221622 -11.834704656670672),POINT (-48.21975891840878 -13.528913282817681)
minas do leao,1680b407a5a42b8d82a8c351ad0fc6db,-30.13953525396093,-52.04473703663509,96755,93655,406740ee611378a662d274c7d8c43c4a,38470e297a1603e94427029057416665,8.0,vitoria,-20.28372569332834,-40.30502169099772,29056.0,2934.0,POINT (-40.30502169099772 -20.28372569332834),POINT (-52.04473703663509 -30.13953525396093)
mineiros do tiete,95e4216612b16855852e2b9efa6174d2,-22.413558559591177,-48.45127221284603,17320,74025,0bae85eb84b9fb3bd773911e89288d54,7c74b6a47ffad9deb24bd2a1f0b0acc5,8.0,itajai,-26.924748007678392,-48.671442813449254,88301.0,1304.0,POINT (-48.671442813449254 -26.924748007678392),POINT (-48.45127221284603 -22.413558559591177)
ministro andreazza,9c224bc2354a4e8ecbd390cba06b5d07,-11.189419682393686,-61.52464349969754,76919,52307,d93919c944be9cff128f6c9cb899eacb,701eb126d544cf41478232e37b4b3c32,16.0,mombuca,-20.56936647541443,-46.02311914850127,13375.0,481.0,POINT (-46.02311914850127 -20.56936647541443),POINT (-61.52464349969754 -11.189419682393686)
miradouro,6b5ab683c44fe7723cc4dd9ad28ce19e,-20.890742288256085,-42.34428168806374,36893,74230,392e0502231ae2f8b29994ef6398cd77,a17fec30c4ce5a766edee3f4c7701c0f,6.0,cerqueira cesar,-23.03401382196383,-49.16277608958894,18760.0,1637.0,POINT (-49.16277608958894 -23.03401382196383),POINT (-42.34428168806374 -20.890742288256085)
miraguai,7ea5e0cf1199c4e783c8989bd28f9561,-27.490762344238888,-53.68636405006275,98540,69989,06e5eefc71ec47ae763c5c6f8db7064f,4a84096c064c8cd3d887cf815a923c06,2.0,porto alegre,-30.036305448969614,-51.19015005907546,91350.0,1375.0,POINT (-51.19015005907546 -30.036305448969614),POINT (-53.68636405006275 -27.490762344238888)
miraima,4e642118496410b93f7ed817c30a421a,-3.566675944032756,-39.93329423859032,62530,58930,4869f7a5dfa277a7dca6462dcf3b52b2,6541aed6de52f3a9f2cb99afe498dde4,28.0,guariba,-21.36347334469748,-48.2295879769369,14840.0,2618.0,POINT (-48.2295879769369 -21.36347334469748),POINT (-39.93329423859032 -3.566675944032756)
mirandiba,55814b1c0dcf038f760c8f30b1b1d430,-8.12563596318617,-38.729259157399184,56980,68642,06a2c3af7b3aee5d69171b0e14f0ee87,c26545d07aedc265947816ff58acf2d2,11.0,sao luis,-2.503157606634558,-44.24938912079653,65072.0,1931.0,POINT (-44.24938912079653 -2.503157606634558),POINT (-38.729259157399184 -8.12563596318617)
mirante da serra,da056635486469f6a869224f2046ef0d,-11.02913401101053,-62.669820816409775,76926,8540,e8b3a3a38279a82f0e5d006d5e5b7d2c,7dbfdea1e79e8d8b6d378f9e07416e74,11.0,jussara,-23.62269852775967,-52.470204759109286,87230.0,2777.0,POINT (-52.470204759109286 -23.62269852775967),POINT (-62.669820816409775 -11.02913401101053)
mojui dos campos,39e8c8fb7bc8e9593e8dae4112fc1d3d,-2.683409572567834,-54.63915100741375,68129,15379,55a5b51f93f2b70ea513f5a047b0262a,9f6ae9af23299996f0a1bdd6a35f08a1,31.0,sao joao del rei,-21.128990534877282,-44.256339231497066,36301.0,659.0,POINT (-44.256339231497066 -21.128990534877282),POINT (-54.63915100741375 -2.683409572567834)
monte carmelo,061d8030d0f605af68c6ef004ca15700,-18.733826890681772,-47.49503520004274,38500,866,05d2173d43ea568aa0540eba70d2ca76,828bedfd74953fea90c650c36afbd36a,6.0,alfenas,-21.42213905266804,-45.96450217990741,37135.0,1278.0,POINT (-45.96450217990741 -21.42213905266804),POINT (-47.49503520004274 -18.733826890681772)
morro da garca,422fe1142d7c4fcb0cfe90720b24163f,-18.543011590275103,-44.60180934821425,39248,84722,12b9676b00f60f3b700e83af21824c0e,e87aa2b0086ab1f74f1faa822186807c,8.0,montenegro,-29.688238317970825,-51.4687297294334,95780.0,1025.0,POINT (-51.4687297294334 -29.688238317970825),POINT (-44.60180934821425 -18.543011590275103)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
morro de sao paulo,25aa953a41b1d732851dfba730552158,-16.746867739073753,-41.47408760772705,45428,32206,4b5f66b7adcf57f1ecc0d3c07dd6b177,24161cb9857591fc2fe821db0c4dd3b0,20.0,vendas@creditparts.com.br,-23.38234886127758,-51.9280498300931,87025.0,2259.0,POINT (-51.9280498300931 -23.38234886127758),POINT (-41.47408760772705 -16.746867739073753)
